locus_tag,origin,strand,start,end,gene,pseudo,prot_id,prot_name,annot
NWMN_RS12490,NC_009641.1,-,2388162,2389427,fmhB,false,WP_000413865.1,"lipid II:glycine glycyltransferase FemX","n.a"
NWMN_RS06000,NC_009641.1,+,1168005,1168805,racE,false,WP_001039659.1,"glutamate racemase","n.a"
NWMN_RS02120,NC_009641.1,+,422376,422477,n.a,false,WP_001789518.1,"hypothetical protein","n.a"
NWMN_RS11140,NC_009641.1,-,2138370,2139281,n.a,false,WP_000825510.1,"iron_hydroxamate ABC transporter substrate_binding protein","n.a"
NWMN_RS01445,NC_009641.1,+,318821,320752,lip2,true,n.a,"YSIRK domain_containing triacylglycerol lipase Lip2/Geh","n.a"
NWMN_RS01835,NC_009641.1,-,372260,373606,n.a,false,WP_001147970.1,"PTS ascorbate transporter subunit IIC","n.a"
NWMN_RS04700,NC_009641.1,+,921644,922975,n.a,false,WP_000148855.1,"glucose_6_phosphate isomerase","n.a"
NWMN_RS06560,NC_009641.1,+,1278234,1279637,hslU,false,WP_000379054.1,"ATP_dependent protease ATPase subunit HslU","n.a"
NWMN_RS07030,NC_009641.1,-,1368324,1369778,n.a,false,WP_000389956.1,"amino acid permease","n.a"
NWMN_RS11545,NC_009641.1,-,2216965,2217606,n.a,false,WP_000483153.1,"thiamine phosphate synthase","n.a"
NWMN_RS04290,NC_009641.1,+,854656,855678,emp,false,WP_000728056.1,"extracellular matrix protein_binding adhesin Emp","n.a"
NWMN_RS10845,NC_009641.1,-,2095821,2096108,n.a,false,WP_001040259.1,"hypothetical protein","n.a"
NWMN_RS01220,NC_009641.1,+,275909,276202,esxA,false,WP_001240826.1,"WXG100 family type VII secretion effector EsxA","n.a"
NWMN_RS08435,NC_009641.1,-,1665050,1666150,yqeH,false,WP_001280141.1,"ribosome biogenesis GTPase YqeH","n.a"
NWMN_RS14420,NC_009641.1,-,2760824,2762446,n.a,false,WP_000711870.1,"BCCT family transporter","n.a"
NWMN_RS02265,NC_009641.1,+,450234,450911,n.a,false,WP_000769163.1,"superantigen_like protein SSL11","n.a"
NWMN_RS06075,NC_009641.1,-,1175555,1175788,n.a,false,WP_000231632.1,"hypothetical protein","n.a"
NWMN_RS05835,NC_009641.1,+,1131180,1133090,n.a,false,WP_012068325.1,"hypothetical protein","n.a"
NWMN_RS14095,NC_009641.1,+,2698677,2699225,n.a,false,WP_000665238.1,"fatty acid efflux pump transcriptional regulator FarR","n.a"
NWMN_RS09440,NC_009641.1,-,1878560,1879306,n.a,false,WP_002868962.1,"S9 family peptidase","n.a"
NWMN_RS04010,NC_009641.1,-,794044,794562,n.a,false,WP_000287207.1,"GrpB family protein","n.a"
NWMN_RS06415,NC_009641.1,+,1245787,1247847,recG,false,WP_001151499.1,"ATP_dependent DNA helicase RecG","n.a"
NWMN_RS07460,NC_009641.1,-,1457155,1459953,n.a,false,WP_000180666.1,"2_oxoglutarate dehydrogenase E1 component","n.a"
NWMN_RS10030,NC_009641.1,-,1964498,1965448,n.a,false,WP_000869455.1,"2_hydroxyacid dehydrogenase","n.a"
NWMN_RS08660,NC_009641.1,-,1712639,1713241,ruvA,false,WP_000271547.1,"Holliday junction branch migration protein RuvA","n.a"
NWMN_RS09625,NC_009641.1,-,1910298,1911542,n.a,false,WP_000566596.1,"lanthionine synthetase C family protein","n.a"
NWMN_RS10115,NC_009641.1,-,1980874,1982328,n.a,false,WP_000930256.1,"CHAP domain_containing protein","n.a"
NWMN_RS01190,NC_009641.1,-,269405,270325,n.a,false,WP_000806113.1,"ABC transporter permease","n.a"
NWMN_RS08200,NC_009641.1,-,1620732,1621271,n.a,false,WP_000164545.1,"5_formyltetrahydrofolate cyclo_ligase","n.a"
NWMN_RS07470,NC_009641.1,-,1461589,1462248,arlR,false,WP_000192137.1,"response regulator transcription factor ArlR","n.a"
NWMN_RS14310,NC_009641.1,+,2737971,2739653,n.a,false,WP_001071567.1,"CocE/NonD family hydrolase","n.a"
NWMN_RS05785,NC_009641.1,+,1122039,1122371,n.a,false,WP_000208960.1,"phage head_tail connector protein","n.a"
NWMN_RS01175,NC_009641.1,+,266412,267404,n.a,false,WP_000337364.1,"linear amide C_N hydrolase","n.a"
NWMN_RS08620,NC_009641.1,-,1700948,1703137,n.a,false,WP_001058583.1,"bifunctional (p)ppGpp synthetase/guanosine_3';5'_bis(diphosphate) 3'_pyrophosphohydrolase","n.a"
NWMN_RS03000,NC_009641.1,+,597027,597710,n.a,false,WP_000454784.1,"HAD family hydrolase","n.a"
NWMN_RS05765,NC_009641.1,+,1119814,1119984,n.a,false,WP_000072207.1,"hypothetical protein","n.a"
NWMN_RS05595,NC_009641.1,+,1103419,1103613,n.a,false,WP_000390105.1,"hypothetical protein","n.a"
NWMN_RS10165,NC_009641.1,-,1990961,1992862,n.a,false,WP_000156404.1,"peptidase","n.a"
NWMN_RS13735,NC_009641.1,-,2618680,2619453,n.a,false,WP_001792494.1,"tandem_type lipoprotein","n.a"
NWMN_RS09010,NC_009641.1,-,1784698,1785192,n.a,false,WP_000136253.1,"thiol peroxidase","n.a"
NWMN_RS13230,NC_009641.1,-,2529479,2530210,n.a,false,WP_001014062.1,"sirohydrochlorin chelatase","n.a"
NWMN_RS05310,NC_009641.1,+,1052910,1054082,n.a,false,WP_000685079.1,"class I SAM_dependent rRNA methyltransferase","n.a"
NWMN_RS06980,NC_009641.1,+,1359312,1359845,n.a,false,WP_000841351.1,"thermonuclease family protein","n.a"
NWMN_RS07990,NC_009641.1,-,1585695,1585949,n.a,false,WP_001791638.1,"hypothetical protein","n.a"
NWMN_RS08010,NC_009641.1,+,1589348,1589527,n.a,false,WP_001789875.1,"stressosome_associated protein Prli42","n.a"
NWMN_RS10205,NC_009641.1,-,1999458,1999760,n.a,false,WP_001268314.1,"hypothetical protein","n.a"
NWMN_RS14880,NC_009641.1,+,2863801,2864595,n.a,false,WP_001017423.1,"arylamine N_acetyltransferase","n.a"
NWMN_RS00285,NC_009641.1,-,64264,65925,n.a,false,WP_001791835.1,"Na/Pi cotransporter family protein","n.a"
NWMN_RS14010,NC_009641.1,-,2680684,2682423,n.a,false,WP_001062658.1,"pyruvate oxidase","n.a"
NWMN_RS06505,NC_009641.1,+,1265099,1265983,ylqF,false,WP_000236722.1,"ribosome biogenesis GTPase YlqF","n.a"
NWMN_RS08690,NC_009641.1,-,1716467,1716997,mreD,false,WP_001259925.1,"rod shape_determining protein MreD","n.a"
NWMN_RS00935,NC_009641.1,-,217883,219094,n.a,false,WP_000142189.1,"glutaryl_CoA dehydrogenase","n.a"
NWMN_RS15480,NC_009641.1,-,2093912,2094088,n.a,false,WP_011447039.1,"putative holin_like toxin","n.a"
NWMN_RS13900,NC_009641.1,-,2661432,2662400,n.a,false,WP_000609348.1,"ring_cleaving dioxygenase","n.a"
NWMN_RS02460,NC_009641.1,+,486997,491496,gltB,false,WP_000551371.1,"glutamate synthase large subunit","n.a"
NWMN_RS03375,NC_009641.1,-,671553,671756,n.a,false,WP_000036088.1,"hypothetical protein","n.a"
NWMN_RS06585,NC_009641.1,+,1281726,1282607,n.a,false,WP_000201385.1,"elongation factor Ts","n.a"
NWMN_RS12980,NC_009641.1,+,2477399,2477950,n.a,false,WP_000828570.1,"TetR/AcrR family transcriptional regulator","n.a"
NWMN_RS07815,NC_009641.1,-,1553178,1553294,n.a,false,WP_001789945.1,"hypothetical protein","n.a"
NWMN_RS11205,NC_009641.1,-,2151151,2151285,n.a,false,WP_001549197.1,"delta_lysin family phenol_soluble modulin","n.a"
NWMN_RS01940,NC_009641.1,+,391356,392069,n.a,false,WP_000698752.1,"DUF3169 family protein","n.a"
NWMN_RS13570,NC_009641.1,-,2591865,2592131,n.a,false,WP_000074048.1,"Txe/YoeB family addiction module toxin","n.a"
NWMN_RS13495,NC_009641.1,-,2575698,2576633,n.a,false,WP_000684056.1,"2_dehydropantoate 2_reductase","n.a"
NWMN_RS14230,NC_009641.1,+,2725023,2725727,n.a,false,WP_000161829.1,"SDR family NAD(P)_dependent oxidoreductase","n.a"
NWMN_RS04675,NC_009641.1,+,915801,917045,n.a,false,WP_000138487.1,"NAD_specific glutamate dehydrogenase","n.a"
NWMN_RS04710,NC_009641.1,+,923880,924404,lepB,false,WP_000758215.1,"signal peptidase I","n.a"
NWMN_RS03840,NC_009641.1,-,760554,761267,queE,false,WP_001062972.1,"7_carboxy_7_deazaguanine synthase QueE","n.a"
NWMN_RS04835,NC_009641.1,+,954840,956495,n.a,false,WP_000197019.1,"peptide ABC transporter substrate_binding protein","n.a"
NWMN_RS12760,NC_009641.1,-,2434143,2434940,n.a,false,WP_000130454.1,"inositol monophosphatase","n.a"
NWMN_RS06720,NC_009641.1,+,1314863,1316014,n.a,false,WP_000020361.1,"CinA family nicotinamide mononucleotide deamidase_related protein","n.a"
NWMN_RS03320,NC_009641.1,+,661581,662216,n.a,false,WP_000901764.1,"endonuclease III domain_containing protein","n.a"
NWMN_RS15755,NC_009641.1,+,,1920965,n.a,true,n.a,"site_specific integrase","n.a"
NWMN_RS09155,NC_009641.1,-,1814675,1815766,aroF,false,WP_000066378.1,"3_deoxy_7_phosphoheptulonate synthase","n.a"
NWMN_RS02810,NC_009641.1,-,552569,553951,n.a,false,WP_000799248.1,"PLP_dependent aminotransferase family protein","n.a"
NWMN_RS12035,NC_009641.1,-,2314245,2315228,n.a,false,WP_001214661.1,"ABC transporter substrate_binding protein","n.a"
NWMN_RS08330,NC_009641.1,-,1645088,1646434,mtaB,false,WP_000108667.1,"tRNA (N(6)_L_threonylcarbamoyladenosine(37)_C(2))_methylthiotransferase MtaB","n.a"
NWMN_RS12940,NC_009641.1,-,2469536,2470585,n.a,false,WP_001279381.1,"type 2 isopentenyl_diphosphate Delta_isomerase","n.a"
NWMN_RS10925,NC_009641.1,-,2112486,2114147,n.a,false,WP_000625088.1,"terminase large subunit","n.a"
NWMN_RS00590,NC_009641.1,+,130839,132044,n.a,false,WP_001291022.1,"glycosyltransferase family 4 protein","n.a"
NWMN_RS06445,NC_009641.1,+,1251502,1251735,n.a,false,WP_000426914.1,"acyl carrier protein","n.a"
NWMN_RS05090,NC_009641.1,-,1007397,1007528,n.a,false,WP_001790177.1,"hypothetical protein","n.a"
NWMN_RS10705,NC_009641.1,-,2076722,2077564,n.a,false,WP_000713072.1,"DUF4097 family beta strand repeat protein","n.a"
NWMN_RS08480,NC_009641.1,-,1672838,1674199,n.a,false,WP_000942744.1,"acetyl_CoA carboxylase biotin carboxylase subunit","n.a"
NWMN_RS15665,NC_009641.1,+,113912,114820,n.a,true,n.a,"replication initiation factor domain_containing protein","n.a"
NWMN_RS05180,NC_009641.1,-,1025971,1027188,n.a,false,WP_001031975.1,"polyisoprenyl_teichoic acid__peptidoglycan teichoic acid transferase","n.a"
NWMN_RS08970,NC_009641.1,+,1777380,1777793,n.a,false,WP_000277602.1,"universal stress protein","n.a"
NWMN_RS10965,NC_009641.1,-,2116565,2117107,n.a,false,WP_000185659.1,"dUTP pyrophosphatase","n.a"
NWMN_RS07020,NC_009641.1,-,1367792,1368106,n.a,false,WP_000580198.1,"hypothetical protein","n.a"
NWMN_RS12210,NC_009641.1,-,2348054,2348758,budA,false,WP_000186134.1,"acetolactate decarboxylase","n.a"
NWMN_RS02975,NC_009641.1,+,590059,591246,n.a,false,WP_000250824.1,"glycine C_acetyltransferase","n.a"
NWMN_RS04490,NC_009641.1,+,883289,884137,n.a,false,WP_000608129.1,"DUF72 domain_containing protein","n.a"
NWMN_RS03910,NC_009641.1,+,774658,776172,n.a,false,WP_000180991.1,"ABC transporter permease/substrate_binding protein","n.a"
NWMN_RS14080,NC_009641.1,-,2693594,2695588,feoB,false,WP_000432907.1,"ferrous iron transport protein B","n.a"
NWMN_RS15010,NC_009641.1,-,2778653,2778754,n.a,false,WP_000731972.1,"DUF2648 domain_containing protein","n.a"
NWMN_RS04065,NC_009641.1,+,805109,806191,n.a,false,WP_001548033.1,"DEAD/DEAH box helicase","n.a"
NWMN_RS15560,NC_009641.1,+,2467944,2468132,n.a,false,WP_001789156.1,"hypothetical protein","n.a"
NWMN_RS13435,NC_009641.1,+,2563380,2564591,n.a,false,WP_001192075.1,"multidrug effflux MFS transporter","n.a"
NWMN_RS08575,NC_009641.1,-,1692649,1692831,n.a,false,WP_000752913.1,"CsbD family protein","n.a"
NWMN_RS13160,NC_009641.1,+,2512765,2513193,n.a,false,WP_001797427.1,"Hsp20/alpha crystallin family protein","n.a"
NWMN_RS08490,NC_009641.1,-,1674664,1675674,n.a,false,WP_000023316.1,"biotin_dependent carboxyltransferase family protein","n.a"
NWMN_RS08630,NC_009641.1,-,1704105,1706378,recJ,false,WP_000594993.1,"single_stranded_DNA_specific exonuclease RecJ","n.a"
NWMN_RS03445,NC_009641.1,-,685216,685966,n.a,true,n.a,"M50 family metallopeptidase","n.a"
NWMN_RS00665,NC_009641.1,+,145382,145741,n.a,false,WP_001092004.1,"DUF2294 domain_containing protein","n.a"
NWMN_RS07925,NC_009641.1,+,1573210,1573716,n.a,false,WP_001183429.1,"DUF309 domain_containing protein","n.a"
NWMN_RS01595,NC_009641.1,+,334418,334867,n.a,false,WP_000982708.1,"hypothetical protein","n.a"
NWMN_RS06220,NC_009641.1,+,1203806,1204474,n.a,false,WP_001548498.1,"YggS family pyridoxal phosphate_dependent enzyme","n.a"
NWMN_RS13170,NC_009641.1,+,2514839,2515477,n.a,false,WP_000276771.1,"DUF2268 domain_containing protein","n.a"
NWMN_RS01545,NC_009641.1,+,331185,331964,n.a,false,WP_000803062.1,"AAA domain_containing protein","n.a"
NWMN_RS03015,NC_009641.1,+,599165,599635,n.a,false,WP_000180281.1,"nucleoside deaminase","n.a"
NWMN_RS13960,NC_009641.1,-,2671330,2671428,n.a,false,WP_001789909.1,"hypothetical protein","n.a"
NWMN_RS04310,NC_009641.1,-,858563,858781,n.a,false,WP_000005886.1,"hypothetical protein","n.a"
NWMN_RS09030,NC_009641.1,+,1788624,1788764,n.a,false,WP_001789981.1,"hypothetical protein","n.a"
NWMN_RS00295,NC_009641.1,-,68200,69072,n.a,false,WP_001038103.1,"DMT family transporter","n.a"
NWMN_RS06620,NC_009641.1,+,1289481,1293791,n.a,false,WP_001820550.1,"DNA polymerase III subunit alpha","n.a"
NWMN_RS05770,NC_009641.1,+,1120119,1120733,n.a,false,WP_000354307.1,"DUF4355 domain_containing protein","n.a"
NWMN_RS08040,NC_009641.1,-,1594714,1596135,lpdA,false,WP_001291535.1,"dihydrolipoyl dehydrogenase","n.a"
NWMN_RS11125,NC_009641.1,-,2134378,2135433,lukH,false,WP_000791407.1,"bi_component leukocidin LukGH subunit H","n.a"
NWMN_RS04280,NC_009641.1,+,849757,852558,clfA,false,WP_001056178.1,"MSCRAMM family adhesin clumping factor ClfA","n.a"
NWMN_RS00620,NC_009641.1,-,136435,136818,n.a,false,WP_001237004.1,"YbaN family protein","n.a"
NWMN_RS01430,NC_009641.1,-,315355,316155,n.a,false,WP_000667379.1,"MurR/RpiR family transcriptional regulator","n.a"
NWMN_RS05255,NC_009641.1,+,1041493,1042977,n.a,false,WP_000483713.1,"amidophosphoribosyltransferase","n.a"
NWMN_RS10700,NC_009641.1,+,2075625,2076665,n.a,false,WP_001188077.1,"linear amide C_N hydrolase","n.a"
NWMN_RS08765,NC_009641.1,-,1729871,1730539,n.a,false,WP_000805950.1,"uroporphyrinogen_III synthase","n.a"
NWMN_RS07770,NC_009641.1,-,1546717,1547442,n.a,false,WP_000774684.1,"demethylmenaquinone methyltransferase","n.a"
NWMN_RS04385,NC_009641.1,+,866806,867186,gcvH,false,WP_000290485.1,"glycine cleavage system protein GcvH","n.a"
NWMN_RS03470,NC_009641.1,+,690179,691240,n.a,false,WP_001212874.1,"glycosyltransferase family 2 protein","n.a"
NWMN_RS00410,NC_009641.1,+,93545,94525,n.a,false,WP_001789408.1,"NAD_dependent epimerase/dehydratase family protein","n.a"
NWMN_RS05155,NC_009641.1,+,1020240,1020659,n.a,false,WP_000278015.1,"MarR family transcriptional regulator","n.a"
NWMN_RS00115,NC_009641.1,+,28800,29588,n.a,false,WP_001104172.1,"hypothetical protein","n.a"
NWMN_RS00185,NC_009641.1,-,42282,42383,n.a,false,WP_001790237.1,"universal stress protein","n.a"
NWMN_RS11025,NC_009641.1,-,2124189,2124449,n.a,false,WP_000291503.1,"DUF1108 family protein","n.a"
NWMN_RS01310,NC_009641.1,+,293557,294048,n.a,false,WP_000142033.1,"TIGR01741 family protein","n.a"
NWMN_RS09450,NC_009641.1,+,1879850,1880107,yidD,false,WP_000718107.1,"membrane protein insertion efficiency factor YidD","n.a"
NWMN_RS14885,NC_009641.1,-,2864729,2865241,n.a,false,WP_000410771.1,"HdeD family acid_resistance protein","n.a"
NWMN_RS00780,NC_009641.1,+,179002,180114,n.a,false,WP_000686457.1,"RES family NAD+ phosphorylase","n.a"
NWMN_RS11540,NC_009641.1,-,2216007,2216879,yidC,false,WP_000725802.1,"membrane protein insertase YidC","n.a"
NWMN_RS14215,NC_009641.1,-,2723202,2724023,n.a,false,WP_000651837.1,"NmrA/HSCARG family protein","n.a"
NWMN_RS03310,NC_009641.1,+,659151,659534,n.a,false,WP_001819741.1,"DUF1934 family protein","n.a"
NWMN_RS05635,NC_009641.1,+,1106921,1107592,n.a,false,WP_001199439.1,"hypothetical protein","n.a"
NWMN_RS07235,NC_009641.1,+,1414774,1415988,trpB,false,WP_001041337.1,"tryptophan synthase subunit beta","n.a"
NWMN_RS05915,NC_009641.1,+,1149155,1149889,srtB,false,WP_001242429.1,"class B sortase","n.a"
NWMN_RS00565,NC_009641.1,+,125593,126717,n.a,false,WP_000413171.1,"UDP_N_acetylglucosamine 2_epimerase (non_hydrolyzing)","n.a"
NWMN_RS02280,NC_009641.1,+,453221,453994,lpl1,false,WP_001813970.1,"tandem_type lipoprotein Lpl1","n.a"
NWMN_RS05300,NC_009641.1,-,1050904,1051038,n.a,false,WP_000064214.1,"hypothetical protein","n.a"
NWMN_RS05535,NC_009641.1,+,1095617,1096159,rsmD,false,WP_001263796.1,"16S rRNA (guanine(966)_N(2))_methyltransferase RsmD","n.a"
NWMN_RS08465,NC_009641.1,-,1669335,1670555,n.a,false,WP_000542309.1,"Fic family protein","n.a"
NWMN_RS04935,NC_009641.1,+,976815,977585,fabI,false,WP_000933195.1,"enoyl_ACP reductase FabI","n.a"
NWMN_RS12405,NC_009641.1,-,2372733,2373011,rpsS,false,WP_000124353.1,"30S ribosomal protein S19","n.a"
NWMN_RS14375,NC_009641.1,+,2752015,2752344,n.a,false,WP_001791775.1,"hypothetical protein","n.a"
NWMN_RS01115,NC_009641.1,+,257003,258439,n.a,false,WP_000163988.1,"6_phospho_beta_glucosidase","n.a"
NWMN_RS08295,NC_009641.1,-,1639904,1640248,n.a,false,WP_000819532.1,"diacylglycerol kinase","n.a"
NWMN_RS08050,NC_009641.1,-,1597981,1598433,argR,false,WP_001124985.1,"transcriptional regulator ArgR","n.a"
NWMN_RS08730,NC_009641.1,-,1721191,1722462,n.a,false,WP_001108346.1,"bifunctional folylpolyglutamate synthase/dihydrofolate synthase","n.a"
NWMN_RS04735,NC_009641.1,+,933682,934071,n.a,false,WP_000902817.1,"YisL family protein","n.a"
NWMN_RS10570,NC_009641.1,-,2047508,2047810,gatC,false,WP_000170163.1,"Asp_tRNA(Asn)/Glu_tRNA(Gln) amidotransferase subunit GatC","n.a"
NWMN_RS01965,NC_009641.1,+,395604,396785,n.a,false,WP_000199070.1,"acetyl_CoA C_acetyltransferase","n.a"
NWMN_RS12195,NC_009641.1,-,2345091,2345945,n.a,false,WP_001044432.1,"M23 family metallopeptidase","n.a"
NWMN_RS15685,NC_009641.1,-,466249,466311,n.a,false,WP_014532416.1,"phenol_soluble modulin PSM_alpha_4","n.a"
NWMN_RS02310,NC_009641.1,+,458182,458958,lpl7,false,WP_000649608.1,"tandem_type lipoprotein Lpl7","n.a"
NWMN_RS09300,NC_009641.1,-,1853266,1854093,n.a,false,WP_000266096.1,"alpha/beta hydrolase","n.a"
NWMN_RS02590,NC_009641.1,+,515662,517635,metG,false,WP_001051127.1,"methionine__tRNA ligase","n.a"
NWMN_RS13330,NC_009641.1,-,2545016,2545120,n.a,false,WP_031873612.1,"hypothetical protein","n.a"
NWMN_RS04250,NC_009641.1,-,846300,846623,n.a,false,WP_001058299.1,"hypothetical protein","n.a"
NWMN_RS00195,NC_009641.1,+,43977,44180,n.a,false,WP_000398679.1,"hypothetical protein","n.a"
NWMN_RS13460,NC_009641.1,+,2568658,2570736,n.a,false,WP_001185690.1,"sodium:proton antiporter","n.a"
NWMN_RS02915,NC_009641.1,+,573204,573896,n.a,false,WP_001074619.1,"50S ribosomal protein L1","n.a"
NWMN_RS14285,NC_009641.1,+,2735184,2735459,n.a,false,WP_000159837.1,"hypothetical protein","n.a"
NWMN_RS06400,NC_009641.1,-,1242931,1243119,n.a,false,WP_000517908.1,"50S ribosomal protein L28","n.a"
NWMN_RS08170,NC_009641.1,-,1616115,1617089,n.a,false,WP_000697228.1,"type II/IV secretion system protein","n.a"
NWMN_RS11615,NC_009641.1,-,2226956,2227822,n.a,false,WP_000157603.1,"F0F1 ATP synthase subunit gamma","n.a"
NWMN_RS12855,NC_009641.1,-,2451484,2452605,n.a,false,WP_000523151.1,"amidohydrolase","n.a"
NWMN_RS08020,NC_009641.1,-,1590648,1591085,n.a,false,WP_000367419.1,"BrxA/BrxB family bacilliredoxin","n.a"
NWMN_RS08735,NC_009641.1,-,1722475,1725105,n.a,false,WP_000425353.1,"valine__tRNA ligase","n.a"
NWMN_RS14685,NC_009641.1,-,2827155,2827766,n.a,false,WP_000287917.1,"flavin reductase family protein","n.a"
NWMN_RS11295,NC_009641.1,-,2167837,2168499,tsaB,false,WP_001086745.1,"tRNA (adenosine(37)_N6)_threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB","n.a"
NWMN_RS08405,NC_009641.1,-,1661717,1662433,n.a,false,WP_000084829.1,"class I SAM_dependent methyltransferase","n.a"
NWMN_RS08075,NC_009641.1,-,1601750,1602112,n.a,false,WP_000241588.1,"Asp23/Gls24 family envelope stress response protein","n.a"
NWMN_RS05195,NC_009641.1,-,1029656,1030261,qoxC,false,WP_000017736.1,"cytochrome aa3 quinol oxidase subunit III","n.a"
NWMN_RS02125,NC_009641.1,-,423268,424224,n.a,false,WP_000956133.1,"hypothetical protein","n.a"
NWMN_RS09020,NC_009641.1,-,1786104,1787327,thiI,false,WP_000872653.1,"tRNA 4_thiouridine(8) synthase ThiI","n.a"
NWMN_RS09350,NC_009641.1,+,1862931,1863326,arsC,false,WP_000163235.1,"arsenate reductase (thioredoxin)","n.a"
NWMN_RS03755,NC_009641.1,-,744220,744642,n.a,false,WP_000776018.1,"DNA_binding protein","n.a"
NWMN_RS13530,NC_009641.1,-,2582590,2582730,n.a,false,WP_001791736.1,"hypothetical protein","n.a"
NWMN_RS00250,NC_009641.1,+,55461,56231,n.a,false,WP_000977774.1,"tandem_type lipoprotein","n.a"
NWMN_RS14815,NC_009641.1,-,2851319,2851873,n.a,false,WP_000743717.1,"ECF_type riboflavin transporter substrate_binding protein","n.a"
NWMN_RS06595,NC_009641.1,+,1283485,1284039,n.a,false,WP_001280006.1,"ribosome recycling factor","n.a"
NWMN_RS10455,NC_009641.1,+,2027320,2027595,n.a,false,WP_000428172.1,"hypothetical protein","n.a"
NWMN_RS10985,NC_009641.1,-,2117941,2118309,n.a,false,WP_000101274.1,"hypothetical protein","n.a"
NWMN_RS08280,NC_009641.1,-,1637815,1638561,recO,false,WP_001548963.1,"DNA repair protein RecO","n.a"
NWMN_RS02655,NC_009641.1,+,526134,526787,n.a,false,WP_000157650.1,"50S ribosomal protein L25/general stress protein Ctc","n.a"
NWMN_RS08700,NC_009641.1,-,1718039,1718158,n.a,false,WP_000840602.1,"hypothetical protein","n.a"
NWMN_RS14770,NC_009641.1,-,2842364,2842942,hisB,false,WP_000640266.1,"imidazoleglycerol_phosphate dehydratase HisB","n.a"
NWMN_RS13125,NC_009641.1,+,2504390,2504773,n.a,false,WP_000664394.1,"YbgA family protein","n.a"
NWMN_RS00660,NC_009641.1,+,144134,145165,n.a,false,WP_000171648.1,"acyl_CoA/acyl_ACP dehydrogenase","n.a"
NWMN_RS12090,NC_009641.1,-,2324652,2325188,amaP,false,WP_000825819.1,"alkaline shock response membrane anchor protein AmaP","n.a"
